Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
53,2.0,0.0,0.0,1353.0,13.0,29.0,3141.0,0.0,13.705999999999994,0.0,0.0,512.833535194397,,,,,,,,,,,,,,,,,,,,,3.7621466669466908,4.357204269508535,13.610508254913462,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,2.0,0.0,0.0,1418.0,14.0,65.0,3206.0,0.0,30.610000000000028,0.0,0.0,517.5725660324097,,,,,,,,,,,,,,,,,,,,,9.260856599527465,9.093589061160758,30.038082403434146,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,2.0,0.0,0.0,1496.0,15.0,78.0,3284.0,0.0,48.21,0.0,0.0,523.171300649643,,,,,,,,,,,,,,,,,,,,,15.348882887513456,15.536063807689985,47.059846981755705,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,2.0,0.0,0.0,1526.0,16.0,30.0,3314.0,0.0,13.805999999999994,0.0,0.0,525.4580709934235,,,,,,,,,,,,,,,,,,,,,3.7160232567470515,4.352888536944659,13.708227529827418,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,2.0,0.0,0.0,1592.0,17.0,66.0,3380.0,0.0,47.406,0.0,0.0,530.203861951828,,,,,,,,,,,,,,,,,,,,,17.376968292336716,15.313137020539813,46.305425518224,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,2.0,0.0,0.0,1623.0,18.0,31.0,3411.0,0.0,12.208999999999993,0.0,0.0,532.6075811386108,,,,,,,,,,,,,,,,,,,,,2.938658363751161,3.7385059163036845,12.130031622346062,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,2.0,0.0,0.0,1731.0,19.0,108.0,3519.0,0.0,67.80600000000001,0.0,0.0,540.2066848278046,,,,,,,,,,,,,,,,,,,,,26.479145104278743,18.614421694188625,65.01126359233025,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,2.0,0.0,0.0,1765.0,20.0,34.0,3553.0,0.0,12.707999999999991,0.0,0.0,542.9821102619171,,,,,,,,,,,,,,,,,,,,,2.92083268231871,3.792727273075494,12.621313001802969,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,3.0,0.0,0.0,39.0,1.0,39.0,3592.0,0.0,12.414999999999988,0.0,0.0,671.5169720649719,,,,,,,,,,,,,,,,,,,,,2.4609883855504577,3.5898239530346117,12.331352805769306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,3.0,0.0,0.0,123.0,2.0,84.0,3676.0,0.0,56.206999999999994,0.0,0.0,677.5199363231659,,,,,,,,,,,,,,,,,,,,,20.964542828593544,16.81316363208111,54.50047888127943,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
