Episode #,Training Iter,Epoch,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Inverse Propensity Score,Direct Method Reward,Doubly Robust,Weighted Importance Sampling,Sequential Doubly Robust,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
164,8.0,0.0,0.0,99.0,4.0,34.0,12068.0,0.0,20.00300000000001,0.0,0.0,2475.2702186107635,,,,,,,,,,,,,,,,,,,,,7.7445234152371825,6.254628411660567,19.75944564953147,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,8.0,0.0,0.0,123.0,5.0,24.0,12092.0,0.0,11.002999999999997,0.0,0.0,2478.3677756786346,,,,,,,,,,,,,,,,,,,,,4.35434834481462,3.943639559695568,10.909405044769219,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,8.0,0.0,0.0,144.0,6.0,21.0,12113.0,0.0,1.704,0.0,0.0,2481.230605840683,,,,,,,,,,,,,,,,,,,,,0.728380256302054,0.5612268611796797,1.6903944090266838,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,8.0,0.0,0.0,162.0,7.0,18.0,12131.0,0.0,9.402999999999997,0.0,0.0,2484.1206521987915,,,,,,,,,,,,,,,,,,,,,2.9043892926856687,3.1021789892081717,9.360081073805466,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,8.0,0.0,0.0,183.0,8.0,21.0,12152.0,0.0,11.002999999999997,0.0,0.0,2487.064033269882,,,,,,,,,,,,,,,,,,,,,3.3940848286519687,3.578927403659468,10.942666885483792,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,8.0,0.0,0.0,208.0,9.0,25.0,12177.0,0.0,12.603999999999996,0.0,0.0,2490.261811733246,,,,,,,,,,,,,,,,,,,,,3.730260303994279,4.044633827134754,12.523266759159306,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,8.0,0.0,0.0,232.0,10.0,24.0,12201.0,0.0,13.003999999999996,0.0,0.0,2493.3397336006165,,,,,,,,,,,,,,,,,,,,,4.006292672003572,4.258158346863013,12.920769745617534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,8.0,0.0,0.0,265.0,11.0,33.0,12234.0,0.0,15.604999999999993,0.0,0.0,2497.350250720978,,,,,,,,,,,,,,,,,,,,,4.246116156841863,4.91321915607775,15.480358525349569,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,8.0,0.0,0.0,288.0,12.0,23.0,12257.0,0.0,13.502999999999997,0.0,0.0,2500.463224887848,,,,,,,,,,,,,,,,,,,,,4.417386106517397,4.477810349097008,13.414814934484586,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,8.0,0.0,0.0,308.0,13.0,20.0,12277.0,0.0,2.0040000000000004,0.0,0.0,2503.1352002620697,,,,,,,,,,,,,,,,,,,,,0.7999799483659424,0.6890058055937269,1.9899903914241057,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,8.0,0.0,0.0,370.0,14.0,62.0,12339.0,0.0,35.005,0.0,0.0,2510.441375732422,,,,,,,,,,,,,,,,,,,,,12.97470979588841,11.73866714605337,34.23480279545038,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,8.0,0.0,0.0,388.0,15.0,18.0,12357.0,0.0,3.9030000000000005,0.0,0.0,2512.796591758728,,,,,,,,,,,,,,,,,,,,,1.1322660335756414,1.2027542313912611,3.8865057171127515,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,8.0,0.0,0.0,417.0,16.0,29.0,12386.0,0.0,11.604999999999993,0.0,0.0,2516.526629447937,,,,,,,,,,,,,,,,,,,,,2.900599203729068,3.5164785082673493,11.532415038129988,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,8.0,0.0,0.0,447.0,17.0,30.0,12416.0,0.0,15.303999999999995,0.0,0.0,2520.331494808197,,,,,,,,,,,,,,,,,,,,,4.5275294548954745,4.864379365035624,15.183357473826966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,8.0,0.0,0.0,469.0,18.0,22.0,12438.0,0.0,12.002999999999997,0.0,0.0,2523.091584444046,,,,,,,,,,,,,,,,,,,,,3.7821593463768015,3.9229001020694327,11.931724218598308,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,8.0,0.0,0.0,739.0,19.0,270.0,12708.0,0.0,15.223999999999867,0.0,0.0,2554.564635515213,,,,,,,,,,,,,,,,,,,,,0.9319649321729707,2.6425186833113674,14.987356825138441,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,8.0,0.0,0.0,757.0,20.0,18.0,12726.0,0.0,9.002999999999997,0.0,0.0,2556.8301980495453,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,9.0,0.0,0.0,55.0,1.0,55.0,12781.0,0.0,44.004,0.0,0.0,2596.707090139389,,,,,,,,,,,,,,,,,,,,,17.94938612803332,14.024465114092619,43.05984360656473,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,9.0,0.0,0.0,79.0,2.0,24.0,12805.0,0.0,12.103999999999996,0.0,0.0,2599.8495700359344,,,,,,,,,,,,,,,,,,,,,3.550636782406693,3.912891813849266,12.030815532754996,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,9.0,0.0,0.0,100.0,3.0,21.0,12826.0,0.0,11.403999999999996,0.0,0.0,2602.6087222099304,,,,,,,,,,,,,,,,,,,,,3.5233757074689476,3.781226578474228,11.341350460603756,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,9.0,0.0,0.0,144.0,4.0,44.0,12870.0,0.0,22.305000000000017,0.0,0.0,2608.6490745544434,,,,,,,,,,,,,,,,,,,,,7.829514074583455,6.951098864565749,21.982483864582914,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,9.0,0.0,0.0,162.0,5.0,18.0,12888.0,0.0,9.002999999999997,0.0,0.0,2611.0637946128845,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,9.0,0.0,0.0,178.0,6.0,16.0,12904.0,0.0,1.2039999999999995,0.0,0.0,2613.274748325348,,,,,,,,,,,,,,,,,,,,,0.48931743947381695,0.40902364907434774,1.1973682892576765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,9.0,0.0,0.0,196.0,7.0,18.0,12922.0,0.0,9.002999999999997,0.0,0.0,2615.6038148403168,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,9.0,0.0,0.0,217.0,8.0,21.0,12943.0,0.0,11.502999999999997,0.0,0.0,2618.3254001140594,,,,,,,,,,,,,,,,,,,,,3.6075153970835383,3.7939980505072812,11.438680857518765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,9.0,0.0,0.0,321.0,9.0,104.0,13047.0,0.0,10.003999999999978,0.0,0.0,2630.375541448593,,,,,,,,,,,,,,,,,,,,,4.703128528357222,2.8525965323408506,9.524399032082933,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,9.0,0.0,0.0,402.0,10.0,81.0,13128.0,0.0,7.604999999999991,0.0,0.0,2639.7829399108887,,,,,,,,,,,,,,,,,,,,,3.528374735291973,2.236886680734574,7.326528174615966,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,9.0,0.0,0.0,422.0,11.0,20.0,13148.0,0.0,10.502999999999997,0.0,0.0,2642.426321744919,,,,,,,,,,,,,,,,,,,,,3.2159571240617773,3.4488355662467063,10.44912998750627,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9.0,0.0,0.0,442.0,12.0,20.0,13168.0,0.0,9.503999999999996,0.0,0.0,2644.9556477069855,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9.0,0.0,0.0,461.0,13.0,19.0,13187.0,0.0,8.503999999999996,0.0,0.0,2647.5128903388977,,,,,,,,,,,,,,,,,,,,,2.33843441488329,2.7364789224234487,8.46803778390112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9.0,0.0,0.0,489.0,14.0,28.0,13215.0,0.0,12.003999999999996,0.0,0.0,2650.9819111824036,,,,,,,,,,,,,,,,,,,,,4.723303902490843,4.222657409891665,11.883631121852112,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,0.0,0.0,513.0,15.0,24.0,13239.0,0.0,12.603999999999996,0.0,0.0,2654.168665409088,,,,,,,,,,,,,,,,,,,,,3.758035111370272,4.127248789214096,12.526333490817933,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9.0,0.0,0.0,565.0,16.0,52.0,13291.0,0.0,4.705000000000001,0.0,0.0,2660.3697893619537,,,,,,,,,,,,,,,,,,,,,2.1410318286086696,1.4398112046775915,4.598264609521871,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9.0,0.0,0.0,593.0,17.0,28.0,13319.0,0.0,15.603999999999996,0.0,0.0,2664.1618428230286,,,,,,,,,,,,,,,,,,,,,4.883829262761563,5.075932683251235,15.482735516158836,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9.0,0.0,0.0,641.0,18.0,48.0,13367.0,0.0,21.204000000000015,0.0,0.0,2670.2734961509705,,,,,,,,,,,,,,,,,,,,,10.564470552684275,7.76857460052032,20.717623036507664,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9.0,0.0,0.0,660.0,19.0,19.0,13386.0,0.0,9.003999999999996,0.0,0.0,2672.708687067032,,,,,,,,,,,,,,,,,,,,,2.522093229752264,2.949686093302012,8.965045273908618,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9.0,0.0,0.0,678.0,20.0,18.0,13404.0,0.0,8.403999999999996,0.0,0.0,2675.014048099518,,,,,,,,,,,,,,,,,,,,,2.385376333749173,2.7397792882082026,8.369432658651169,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,10.0,0.0,0.0,23.0,1.0,23.0,13427.0,0.0,12.503999999999996,0.0,0.0,2707.7833886146545,,,,,,,,,,,,,,,,,,,,,3.8351223598953954,4.127859968901869,12.428220406128535,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,10.0,0.0,0.0,40.0,2.0,17.0,13444.0,0.0,8.002999999999997,0.0,0.0,2710.0703263282776,,,,,,,,,,,,,,,,,,,,,2.290404604613873,2.6182662031233663,7.972035156878443,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,0.0,0.0,62.0,3.0,22.0,13466.0,0.0,10.603999999999996,0.0,0.0,2713.025839805603,,,,,,,,,,,,,,,,,,,,,3.005847173631295,3.4309034445772273,10.548419781962073,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,10.0,0.0,0.0,105.0,4.0,43.0,13509.0,0.0,9.903999999999996,0.0,0.0,2718.4367265701294,,,,,,,,,,,,,,,,,,,,,5.988203191650368,3.5208502778477566,9.656163426185218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,10.0,0.0,0.0,125.0,5.0,20.0,13529.0,0.0,9.503999999999996,0.0,0.0,2720.9676933288574,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,10.0,0.0,0.0,143.0,6.0,18.0,13547.0,0.0,1.4039999999999997,0.0,0.0,2723.404014825821,,,,,,,,,,,,,,,,,,,,,0.5844513723664966,0.4705164856002813,1.3948747500474508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,10.0,0.0,0.0,167.0,7.0,24.0,13571.0,0.0,10.502999999999997,0.0,0.0,2726.927682161331,,,,,,,,,,,,,,,,,,,,,4.167596597436997,3.7277954058333993,10.413391072734248,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,10.0,0.0,0.0,184.0,8.0,17.0,13588.0,0.0,7.903,0.0,0.0,2729.544295310974,,,,,,,,,,,,,,,,,,,,,2.34861271776668,2.543453262589788,7.870944528326292,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,10.0,0.0,0.0,207.0,9.0,23.0,13611.0,0.0,12.602999999999996,0.0,0.0,2732.513505935669,,,,,,,,,,,,,,,,,,,,,3.9203963764987027,4.139378942552882,12.52535623958011,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,10.0,0.0,0.0,228.0,10.0,21.0,13632.0,0.0,10.503999999999996,0.0,0.0,2735.2290663719177,,,,,,,,,,,,,,,,,,,,,3.0638063716795636,3.4346859497382045,10.4501101763711,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,10.0,0.0,0.0,253.0,11.0,25.0,13657.0,0.0,11.703999999999995,0.0,0.0,2738.3570034503937,,,,,,,,,,,,,,,,,,,,,3.3126513683037935,3.6974313271682124,11.632816532324732,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,10.0,0.0,0.0,270.0,12.0,17.0,13674.0,0.0,1.4029999999999998,0.0,0.0,2740.8310124874115,,,,,,,,,,,,,,,,,,,,,0.6177809935087288,0.4617473032170263,1.3938916147250768,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,10.0,0.0,0.0,305.0,13.0,35.0,13709.0,0.0,6.303999999999998,0.0,0.0,2745.2095925807953,,,,,,,,,,,,,,,,,,,,,2.903540546265079,2.3867620569238386,6.20858466554627,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,10.0,0.0,0.0,323.0,14.0,18.0,13727.0,0.0,9.002999999999997,0.0,0.0,2747.6947441101074,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,10.0,0.0,0.0,341.0,15.0,18.0,13745.0,0.0,9.002999999999997,0.0,0.0,2750.0995032787323,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,0.0,366.0,16.0,25.0,13770.0,0.0,10.403999999999995,0.0,0.0,2753.2795004844666,,,,,,,,,,,,,,,,,,,,,2.723903877106125,3.2019982247394916,10.346248651724075,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,10.0,0.0,0.0,390.0,17.0,24.0,13794.0,0.0,13.003999999999996,0.0,0.0,2756.555722475052,,,,,,,,,,,,,,,,,,,,,4.006292672003572,4.258158346863013,12.920769745617534,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,10.0,0.0,0.0,427.0,18.0,37.0,13831.0,0.0,28.00300000000001,0.0,0.0,2761.1391632556915,,,,,,,,,,,,,,,,,,,,,10.956485783625073,9.182764275860878,27.62523526126715,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,10.0,0.0,0.0,445.0,19.0,18.0,13849.0,0.0,1.4039999999999997,0.0,0.0,2763.4898109436035,,,,,,,,,,,,,,,,,,,,,0.5844513723664966,0.4705164856002813,1.3948747500474508,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,10.0,0.0,0.0,467.0,20.0,22.0,13871.0,0.0,10.202999999999996,0.0,0.0,2766.2631747722626,,,,,,,,,,,,,,,,,,,,,2.9093989274220444,3.2295127644471053,10.149142365962678,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,11.0,0.0,0.0,25.0,1.0,25.0,13896.0,0.0,11.204999999999995,0.0,0.0,2792.618054628372,,,,,,,,,,,,,,,,,,,,,3.007767917108041,3.5433387052636185,11.140946748821122,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,11.0,0.0,0.0,48.0,2.0,23.0,13919.0,0.0,11.103999999999996,0.0,0.0,2795.5489251613617,,,,,,,,,,,,,,,,,,,,,3.181933358478506,3.5656405836252287,11.04185739014514,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,11.0,0.0,0.0,73.0,3.0,25.0,13944.0,0.0,11.502999999999997,0.0,0.0,2798.6081187725067,,,,,,,,,,,,,,,,,,,,,4.6361142366110135,4.1031219436472535,11.398495639724453,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,0.0,0.0,101.0,4.0,28.0,13972.0,0.0,10.102999999999996,0.0,0.0,2802.0902247428894,,,,,,,,,,,,,,,,,,,,,3.852406250253547,3.3455853681882206,10.005137762755657,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,11.0,0.0,0.0,122.0,5.0,21.0,13993.0,0.0,10.003999999999996,0.0,0.0,2804.805494785309,,,,,,,,,,,,,,,,,,,,,2.8739955162020396,3.220611598226971,9.953599693853612,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,11.0,0.0,0.0,140.0,6.0,18.0,14011.0,0.0,8.403999999999996,0.0,0.0,2807.383203268051,,,,,,,,,,,,,,,,,,,,,2.385376333749173,2.7397792882082026,8.369432658651169,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,11.0,0.0,0.0,161.0,7.0,21.0,14032.0,0.0,10.602999999999996,0.0,0.0,2810.191109418869,,,,,,,,,,,,,,,,,,,,,3.1479460612941534,3.446916553964198,10.547440573286108,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,11.0,0.0,0.0,182.0,8.0,21.0,14053.0,0.0,2.9040000000000004,0.0,0.0,2812.7940735816956,,,,,,,,,,,,,,,,,,,,,0.994514179730759,0.961404455239726,2.886001203429084,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,11.0,0.0,0.0,204.0,9.0,22.0,14075.0,0.0,12.502999999999997,0.0,0.0,2815.662531375885,,,,,,,,,,,,,,,,,,,,,4.008412068882524,4.1370533359923805,12.427242176661245,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,11.0,0.0,0.0,275.0,10.0,71.0,14146.0,0.0,6.7039999999999935,0.0,0.0,2824.0329689979553,,,,,,,,,,,,,,,,,,,,,3.1427816031013345,1.9722914314298987,6.4873498560358405,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,11.0,0.0,0.0,303.0,11.0,28.0,14174.0,0.0,13.002999999999997,0.0,0.0,2827.578890323639,,,,,,,,,,,,,,,,,,,,,5.465285640828372,4.558308054452541,12.862834836893702,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,11.0,0.0,0.0,319.0,12.0,16.0,14190.0,0.0,1.3029999999999997,0.0,0.0,2829.6762974262238,,,,,,,,,,,,,,,,,,,,,0.5692740796827072,0.4318988088293738,1.2951868015266033,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,11.0,0.0,0.0,385.0,13.0,66.0,14256.0,0.0,6.203999999999995,0.0,0.0,2837.7456064224243,,,,,,,,,,,,,,,,,,,,,2.9036021904946274,1.8360167197562047,6.018380636063418,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,11.0,0.0,0.0,403.0,14.0,18.0,14274.0,0.0,8.502999999999997,0.0,0.0,2840.134571790695,,,,,,,,,,,,,,,,,,,,,2.467301328758162,2.7538998523789258,8.46705563171407,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,11.0,0.0,0.0,423.0,15.0,20.0,14294.0,0.0,10.002999999999997,0.0,0.0,2842.8368413448334,,,,,,,,,,,,,,,,,,,,,3.016655725810377,3.2338290226278135,9.952619504988782,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,11.0,0.0,0.0,483.0,16.0,60.0,14354.0,0.0,22.105000000000043,0.0,0.0,2850.3351397514343,,,,,,,,,,,,,,,,,,,,,5.855846711737417,6.202482481936647,21.775424621917676,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,11.0,0.0,0.0,510.0,17.0,27.0,14381.0,0.0,13.704999999999995,0.0,0.0,2854.0916657447815,,,,,,,,,,,,,,,,,,,,,3.9227504467138647,4.454472453875094,13.612698436375105,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,11.0,0.0,0.0,536.0,18.0,26.0,14407.0,0.0,16.004,0.0,0.0,2857.3418917655945,,,,,,,,,,,,,,,,,,,,,5.32187070671138,5.355847775657289,15.881512874500007,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,11.0,0.0,0.0,559.0,19.0,23.0,14430.0,0.0,1.805,0.0,0.0,2860.364727497101,,,,,,,,,,,,,,,,,,,,,0.7438016590930149,0.5994323997225727,1.7896822440849458,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,11.0,0.0,0.0,580.0,20.0,21.0,14451.0,0.0,9.702999999999996,0.0,0.0,2863.0235612392426,,,,,,,,,,,,,,,,,,,,,2.730816739039657,3.092950670706709,9.655308156636805,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,12.0,0.0,0.0,29.0,1.0,29.0,14480.0,0.0,13.304999999999994,0.0,0.0,2898.7745192050934,,,,,,,,,,,,,,,,,,,,,3.6715023715361634,4.160597385928454,13.211738169394849,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,12.0,0.0,0.0,50.0,2.0,21.0,14501.0,0.0,10.003999999999996,0.0,0.0,2901.4150834083557,,,,,,,,,,,,,,,,,,,,,2.8739955162020396,3.220611598226971,9.953599693853612,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,12.0,0.0,0.0,67.0,3.0,17.0,14518.0,0.0,8.902999999999997,0.0,0.0,2904.1561307907104,,,,,,,,,,,,,,,,,,,,,2.7299084515910037,2.9710167998523245,8.865457013336293,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,0.0,0.0,703.0,4.0,636.0,15154.0,0.0,311.70399999999904,0.0,0.0,2977.27915930748,,,,,,,,,,,,,,,,,,,,,128.49591284000337,63.195938058448554,231.5201086807456,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,12.0,0.0,0.0,722.0,5.0,19.0,15173.0,0.0,9.403999999999996,0.0,0.0,2979.740242242813,,,,,,,,,,,,,,,,,,,,,2.7525177491304014,3.08829857710345,9.361063225992517,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,12.0,0.0,0.0,738.0,6.0,16.0,15189.0,0.0,1.3029999999999997,0.0,0.0,2981.91787481308,,,,,,,,,,,,,,,,,,,,,0.5692740796827072,0.4318988088293738,1.2951868015266033,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,12.0,0.0,0.0,756.0,7.0,18.0,15207.0,0.0,8.403999999999996,0.0,0.0,2984.3273434638977,,,,,,,,,,,,,,,,,,,,,2.385376333749173,2.7397792882082026,8.369432658651169,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,12.0,0.0,0.0,776.0,8.0,20.0,15227.0,0.0,9.503999999999996,0.0,0.0,2987.1624262332916,,,,,,,,,,,,,,,,,,,,,2.6944911814449863,3.0858796229758294,9.459569746117218,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,12.0,0.0,0.0,816.0,9.0,40.0,15267.0,0.0,3.6040000000000014,0.0,0.0,2991.8824791908264,,,,,,,,,,,,,,,,,,,,,1.6495176513852794,1.1127912860622173,3.541560854799388,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,12.0,0.0,0.0,837.0,10.0,21.0,15288.0,0.0,11.502999999999997,0.0,0.0,2994.627245903015,,,,,,,,,,,,,,,,,,,,,3.6075153970835383,3.7939980505072812,11.438680857518765,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,12.0,0.0,0.0,875.0,11.0,38.0,15326.0,0.0,20.704000000000015,0.0,0.0,2999.0546135902405,,,,,,,,,,,,,,,,,,,,,8.380724137475525,7.405639889588743,20.405938421197128,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,12.0,0.0,0.0,893.0,12.0,18.0,15344.0,0.0,9.002999999999997,0.0,0.0,3001.4720571041107,,,,,,,,,,,,,,,,,,,,,2.6611634111198565,2.9683871866089873,8.964063121721567,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,12.0,0.0,0.0,911.0,13.0,18.0,15362.0,0.0,8.102999999999996,0.0,0.0,3004.030407190323,,,,,,,,,,,,,,,,,,,,,2.246076444530344,2.6115371300584647,8.070641265263717,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,12.0,0.0,0.0,931.0,14.0,20.0,15382.0,0.0,10.502999999999997,0.0,0.0,3006.6663513183594,,,,,,,,,,,,,,,,,,,,,3.2159571240617773,3.4488355662467063,10.44912998750627,0.001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
