Episode #,Training Iter,In Heatup,ER #Transitions,ER #Episodes,Episode Length,Total steps,Epsilon,Shaped Training Reward,Training Reward,Update Target Network,Wall-Clock Time,Evaluation Reward,Shaped Evaluation Reward,Success Rate,Loss/Mean,Loss/Stdev,Loss/Max,Loss/Min,Learning Rate/Mean,Learning Rate/Stdev,Learning Rate/Max,Learning Rate/Min,Grads (unclipped)/Mean,Grads (unclipped)/Stdev,Grads (unclipped)/Max,Grads (unclipped)/Min,Discounted Return/Mean,Discounted Return/Stdev,Discounted Return/Max,Discounted Return/Min,Entropy/Mean,Entropy/Stdev,Entropy/Max,Entropy/Min,Advantages/Mean,Advantages/Stdev,Advantages/Max,Advantages/Min,Values/Mean,Values/Stdev,Values/Max,Values/Min,Value Loss/Mean,Value Loss/Stdev,Value Loss/Max,Value Loss/Min,Policy Loss/Mean,Policy Loss/Stdev,Policy Loss/Max,Policy Loss/Min,Value Targets/Mean,Value Targets/Stdev,Value Targets/Max,Value Targets/Min,KL Divergence/Mean,KL Divergence/Stdev,KL Divergence/Max,KL Divergence/Min,Likelihood Ratio/Mean,Likelihood Ratio/Stdev,Likelihood Ratio/Max,Likelihood Ratio/Min,Clipped Likelihood Ratio/Mean,Clipped Likelihood Ratio/Stdev,Clipped Likelihood Ratio/Max,Clipped Likelihood Ratio/Min
808,40.0,0.0,1043.0,8.0,324.0,39119.0,0.0,677.8389535100002,677.8389535100002,0.0,7132.341447353363,,,,,,,,,,,,,,,,309.44334608907997,164.8727915733262,579.0312511943649,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809,40.0,0.0,1192.0,9.0,150.0,39269.0,0.0,292.8941900099999,292.8941900099999,0.0,7152.4149832725525,,,,,,,,,,,,,,,,139.46017972643978,72.74261324959095,272.3870102410015,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810,40.0,0.0,1244.0,10.0,53.0,39322.0,0.0,137.52061000999998,137.52061000999998,0.0,7160.009618520737,,,,,,,,,,,,,,,,65.64267279723404,37.6452584958249,134.24143245700083,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811,40.0,0.0,1378.0,11.0,135.0,39457.0,0.0,288.49315001000025,288.49315001000025,0.0,7178.189911603928,,,,,,,,,,,,,,,,147.25438529407592,82.36774575753596,269.7035291747072,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,40.0,0.0,1422.0,12.0,45.0,39502.0,0.0,79.28530001,79.28530001,0.0,7184.733050107956,,,,,,,,,,,,,,,,30.220272687369892,24.149210922231426,78.06670836177088,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813,40.0,0.0,1437.0,13.0,16.0,39518.0,0.0,30.705550009999996,30.705550009999996,0.0,7188.084188938141,,,,,,,,,,,,,,,,12.52251799234051,11.831465839170345,30.548260500615505,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814,40.0,0.0,1511.0,14.0,75.0,39593.0,0.0,113.91702901000001,113.91702901000001,0.0,7198.545730352402,,,,,,,,,,,,,,,,52.797606637609235,35.60107292205622,110.48850697603183,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815,40.0,0.0,1786.0,15.0,276.0,39869.0,0.0,495.96436351000096,495.96436351000096,0.0,7234.7966158390045,,,,,,,,,,,,,,,,224.3220549221967,115.86888611136717,434.71050891531115,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816,40.0,0.0,1889.0,16.0,104.0,39973.0,0.0,189.20365200999998,189.20365200999998,0.0,7248.868208646774,,,,,,,,,,,,,,,,105.0797053182307,53.13829404256358,178.88661069837195,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817,40.0,0.0,1961.0,17.0,73.0,40046.0,0.0,148.02865000999998,148.02865000999998,0.0,7259.0093150138855,,,,,,,,,,,,,,,,74.00965216043227,38.06862559325218,142.8427978523012,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818,40.0,0.0,2076.0,18.0,116.0,40162.0,0.0,184.6897040099999,184.6897040099999,0.0,7274.74799489975,,,,,,,,,,,,,,,,94.84963771319067,48.39004224363129,174.2142509121811,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,40.0,0.0,2130.0,19.0,55.0,40217.0,0.0,93.02280000999998,93.02280000999998,0.0,7282.693196773529,,,,,,,,,,,,,,,,41.92926087768671,23.44430516219123,90.84946939199693,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820,40.0,0.0,2155.0,20.0,26.0,40243.0,0.0,49.421500009999995,49.421500009999995,0.0,7286.772454738617,,,,,,,,,,,,,,,,26.292842479941577,13.523524661728592,48.812991939941405,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821,41.0,0.0,94.0,1.0,95.0,40338.0,0.0,185.55275000999995,185.55275000999995,0.0,7379.532858610153,,,,,,,,,,,,,,,,94.07248612743405,48.26261781522874,177.15099297210963,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,41.0,0.0,122.0,2.0,29.0,40367.0,0.0,45.03963001,45.03963001,0.0,7384.032792329788,,,,,,,,,,,,,,,,19.79167960826606,9.257488286399203,44.5299929739425,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823,41.0,0.0,161.0,3.0,40.0,40407.0,0.0,71.68200001000002,71.68200001000002,0.0,7390.545882225037,,,,,,,,,,,,,,,,31.987487112464976,20.02323528942698,70.54606458873235,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,41.0,0.0,346.0,4.0,186.0,40593.0,0.0,345.7391500100001,345.7391500100001,0.0,7415.18084526062,,,,,,,,,,,,,,,,167.47659208828014,90.29471948928033,315.9580380612211,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,41.0,0.0,361.0,5.0,16.0,40609.0,0.0,24.05101001,24.05101001,0.0,7418.334134340286,,,,,,,,,,,,,,,,11.591341622546501,7.680383476613608,23.901040926588394,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826,41.0,0.0,422.0,6.0,62.0,40671.0,0.0,99.98330700999996,99.98330700999996,0.0,7427.1483426094055,,,,,,,,,,,,,,,,36.15540308201416,27.97261031919928,97.87570312512227,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827,41.0,0.0,439.0,7.0,18.0,40689.0,0.0,30.573200010000004,30.573200010000004,0.0,7430.226231098175,,,,,,,,,,,,,,,,20.590134079163885,10.175934583437302,30.253421151806016,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828,41.0,0.0,533.0,8.0,95.0,40784.0,0.0,144.70575551000005,144.70575551000005,0.0,7443.220285177231,,,,,,,,,,,,,,,,71.05737618998089,47.91704258075397,138.1645266748166,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829,41.0,0.0,658.0,9.0,126.0,40910.0,0.0,243.74551000999998,243.74551000999998,0.0,7460.193283319473,,,,,,,,,,,,,,,,115.82038085774569,63.43460205616422,229.49745986264452,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830,41.0,0.0,874.0,10.0,217.0,41127.0,0.0,330.8533370100001,330.8533370100001,0.0,7488.996725559235,,,,,,,,,,,,,,,,154.3183734206186,84.24508655510945,299.5952156498314,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831,41.0,0.0,972.0,11.0,99.0,41226.0,0.0,149.07875551000004,149.07875551000004,0.0,7502.249223709106,,,,,,,,,,,,,,,,82.02899071414403,42.35713036366648,141.30740291844785,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832,41.0,0.0,1403.0,12.0,432.0,41658.0,0.0,752.7862200099992,752.7862200099992,0.0,7558.425636291504,,,,,,,,,,,,,,,,337.79287756897054,177.8853411884014,608.3636587315785,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833,41.0,0.0,1526.0,13.0,124.0,41782.0,0.0,228.84735350999998,228.84735350999998,0.0,7575.097169160843,,,,,,,,,,,,,,,,108.26005920940271,57.58549533251,215.74711334058418,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834,41.0,0.0,1580.0,14.0,55.0,41837.0,0.0,94.78110200999998,94.78110200999998,0.0,7582.916679620743,,,,,,,,,,,,,,,,43.19294457175848,29.737451884548236,92.61809231967209,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835,41.0,0.0,1594.0,15.0,15.0,41852.0,0.0,26.94003001,26.94003001,0.0,7585.602512121201,,,,,,,,,,,,,,,,12.864257714110579,10.494089675277078,26.78671711912158,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836,41.0,0.0,1682.0,16.0,89.0,41941.0,0.0,138.93911001,138.93911001,0.0,7598.330040216446,,,,,,,,,,,,,,,,62.67473944785922,39.778299544531606,133.5572902288172,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837,41.0,0.0,1716.0,17.0,35.0,41976.0,0.0,56.30251001,56.30251001,0.0,7603.700181007385,,,,,,,,,,,,,,,,34.016786310276345,16.477504419119757,55.221573340975084,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838,41.0,0.0,1866.0,18.0,151.0,42127.0,0.0,280.16021001000007,280.16021001000007,0.0,7623.825777292252,,,,,,,,,,,,,,,,126.99347337664241,77.23983790598069,261.3725615650689,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839,41.0,0.0,1935.0,19.0,70.0,42197.0,0.0,109.41670001000006,109.41670001000006,0.0,7633.631457090378,,,,,,,,,,,,,,,,45.14360699252607,30.10864447171213,106.40819932684252,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840,41.0,0.0,2019.0,20.0,85.0,42282.0,0.0,201.03700000999999,201.03700000999999,0.0,7645.33199930191,,,,,,,,,,,,,,,,91.38700068836286,55.762467721514376,193.55404599817572,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841,42.0,0.0,15.0,1.0,16.0,42298.0,0.0,43.16601601000001,43.16601601000001,0.0,7722.055383205414,,,,,,,,,,,,,,,,14.021631928104307,14.934505452276754,42.99869022129974,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842,42.0,0.0,163.0,2.0,149.0,42447.0,0.0,241.35420200999985,241.35420200999985,0.0,7741.964549064636,,,,,,,,,,,,,,,,97.55319492625036,61.247086368555756,227.32079342697546,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843,42.0,0.0,310.0,3.0,148.0,42595.0,0.0,260.6425680099998,260.6425680099998,0.0,7761.907634019852,,,,,,,,,,,,,,,,123.6596032897074,78.37082651173539,243.8452467144668,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844,42.0,0.0,517.0,4.0,208.0,42803.0,0.0,471.5550355100008,471.5550355100008,0.0,7789.260338783264,,,,,,,,,,,,,,,,218.4329658188499,124.14244604730752,426.7661777632616,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845,42.0,0.0,533.0,5.0,17.0,42820.0,0.0,24.100903510000002,24.100903510000002,0.0,7792.220411062241,,,,,,,,,,,,,,,,12.075047109056268,8.197422491012828,23.931634390645748,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846,42.0,0.0,544.0,6.0,12.0,42832.0,0.0,28.75920201,28.75920201,0.0,7795.107303142548,,,,,,,,,,,,,,,,14.048417000304203,10.394392454954192,28.633302725722377,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847,42.0,0.0,728.0,7.0,185.0,43017.0,0.0,341.28391601000004,341.28391601000004,0.0,7819.638625621796,,,,,,,,,,,,,,,,149.1374264792857,87.54510614651221,314.15678632413574,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848,42.0,0.0,884.0,8.0,157.0,43174.0,0.0,193.95794150999998,193.95794150999998,0.0,7840.521198749542,,,,,,,,,,,,,,,,82.27777978039961,55.22601747467473,181.30391177603374,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849,42.0,0.0,1360.0,9.0,477.0,43651.0,0.0,965.1274670099989,965.1274670099989,0.0,7902.524055480957,,,,,,,,,,,,,,,,427.7195596923541,214.14223738883183,765.8925126919428,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850,42.0,0.0,1406.0,10.0,47.0,43698.0,0.0,50.095563509999984,50.095563509999984,0.0,7909.367205142975,,,,,,,,,,,,,,,,23.294812145479202,12.965798859125783,49.077152378913404,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851,42.0,0.0,1495.0,11.0,90.0,43788.0,0.0,194.23755001000004,194.23755001000004,0.0,7921.732322692871,,,,,,,,,,,,,,,,90.91079010958,49.46485574064484,186.33282251276017,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852,42.0,0.0,1606.0,12.0,112.0,43900.0,0.0,214.95726000999989,214.95726000999989,0.0,7936.917900323868,,,,,,,,,,,,,,,,114.73651184269312,59.79597895707563,202.42393112658763,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853,42.0,0.0,1730.0,13.0,125.0,44025.0,0.0,276.86135000999985,276.86135000999985,0.0,7953.774681806564,,,,,,,,,,,,,,,,134.55671976973505,69.90930746903716,260.68168519726225,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854,42.0,0.0,1852.0,14.0,123.0,44148.0,0.0,249.39663000999988,249.39663000999988,0.0,7970.270468473434,,,,,,,,,,,,,,,,106.22516519988672,65.59121159669517,236.67383368930322,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855,42.0,0.0,1918.0,15.0,67.0,44215.0,0.0,138.25620001,138.25620001,0.0,7979.64483165741,,,,,,,,,,,,,,,,66.01650131067564,38.60172500866637,134.033144067563,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856,42.0,0.0,1981.0,16.0,64.0,44279.0,0.0,117.09925000999998,117.09925000999998,0.0,7988.624039411545,,,,,,,,,,,,,,,,55.10331757906816,32.43756624405318,113.87917194973119,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857,42.0,0.0,2200.0,17.0,220.0,44499.0,0.0,425.8981000100004,425.8981000100004,0.0,8017.605761289597,,,,,,,,,,,,,,,,202.28131995250402,107.8424122097557,381.9804714118137,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858,42.0,0.0,2338.0,18.0,139.0,44638.0,0.0,285.94031000999973,285.94031000999973,0.0,8036.332548618317,,,,,,,,,,,,,,,,143.3950032577368,83.50939815363448,266.4182177782106,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859,42.0,0.0,2403.0,19.0,66.0,44704.0,0.0,121.70250851000002,121.70250851000002,0.0,8045.547587156296,,,,,,,,,,,,,,,,66.81492251575646,33.77954213648288,117.47701556203788,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860,42.0,0.0,2468.0,20.0,66.0,44770.0,0.0,141.20265000999999,141.20265000999999,0.0,8055.48507142067,,,,,,,,,,,,,,,,76.43645760400047,44.18794290895086,136.55366669638275,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861,43.0,0.0,77.0,1.0,78.0,44848.0,0.0,137.63035000999997,137.63035000999997,0.0,8155.721778869629,,,,,,,,,,,,,,,,51.930567997567394,38.61981734811769,133.85431605197522,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862,43.0,0.0,129.0,2.0,53.0,44901.0,0.0,110.30160600999994,110.30160600999994,0.0,8163.858174562454,,,,,,,,,,,,,,,,50.5643998320135,33.845459037337974,107.90578592204946,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863,43.0,0.0,308.0,3.0,180.0,45081.0,0.0,350.27755001,350.27755001,0.0,8187.853038787842,,,,,,,,,,,,,,,,159.32658899071362,89.51110050274713,322.08017075141385,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864,43.0,0.0,477.0,4.0,170.0,45251.0,0.0,275.35340001000014,275.35340001000014,0.0,8210.496285676956,,,,,,,,,,,,,,,,120.92976760502513,69.8325843297422,255.41110182730355,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865,43.0,0.0,642.0,5.0,166.0,45417.0,0.0,294.88285900999995,294.88285900999995,0.0,8232.644564390182,,,,,,,,,,,,,,,,133.2980549633338,76.72484014079342,273.16184178283294,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866,43.0,0.0,689.0,6.0,48.0,45465.0,0.0,66.09101050999998,66.09101050999998,0.0,8239.568415641785,,,,,,,,,,,,,,,,30.12985434852604,14.42771373974355,64.73964700262192,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867,43.0,0.0,824.0,7.0,136.0,45601.0,0.0,265.7735620099999,265.7735620099999,0.0,8257.872730493546,,,,,,,,,,,,,,,,134.1246050918809,72.5169689377666,249.198751607825,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868,43.0,0.0,958.0,8.0,135.0,45736.0,0.0,259.50522000999996,259.50522000999996,0.0,8275.95292377472,,,,,,,,,,,,,,,,129.59790774420375,73.5972641873595,242.3814818541309,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869,43.0,0.0,999.0,9.0,42.0,45778.0,0.0,76.72107001,76.72107001,0.0,8282.183856487274,,,,,,,,,,,,,,,,38.58564271596881,24.455833050363108,75.21427293157684,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870,43.0,0.0,1050.0,10.0,52.0,45830.0,0.0,56.887050009999996,56.887050009999996,0.0,8289.705218315125,,,,,,,,,,,,,,,,24.988537285780236,15.864688617490847,55.668302911336546,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871,43.0,0.0,1441.0,11.0,392.0,46222.0,0.0,675.4220300099996,675.4220300099996,0.0,8340.758713960648,,,,,,,,,,,,,,,,283.5175571390302,167.30110039716675,566.1736230380578,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872,43.0,0.0,1582.0,12.0,142.0,46364.0,0.0,253.51186500999978,253.51186500999978,0.0,8359.805825471878,,,,,,,,,,,,,,,,116.61327729245035,69.25610358981758,237.30669961137602,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873,43.0,0.0,1612.0,13.0,31.0,46395.0,0.0,48.575260009999994,48.575260009999994,0.0,8364.560052394867,,,,,,,,,,,,,,,,18.586352992916424,14.884212615369659,48.0688039593272,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874,43.0,0.0,1635.0,14.0,24.0,46419.0,0.0,35.409750009999996,35.409750009999996,0.0,8368.429417848587,,,,,,,,,,,,,,,,19.104180596131904,10.187361751081834,35.00535921550448,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875,43.0,0.0,1725.0,15.0,91.0,46510.0,0.0,160.23987001,160.23987001,0.0,8380.853019237518,,,,,,,,,,,,,,,,79.60923899521768,44.86201424987361,153.2282667671976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876,43.0,0.0,1781.0,16.0,57.0,46567.0,0.0,153.15561000999998,153.15561000999998,0.0,8389.47219467163,,,,,,,,,,,,,,,,74.54207074734687,45.14533670164285,149.13038443258117,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
877,43.0,0.0,1991.0,17.0,211.0,46778.0,0.0,384.4231560100001,384.4231560100001,0.0,8417.424861192703,,,,,,,,,,,,,,,,161.93794342926046,99.10783470840357,350.7669548447002,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
878,43.0,0.0,2257.0,18.0,267.0,47045.0,0.0,362.0104625100001,362.0104625100001,0.0,8452.426711320877,,,,,,,,,,,,,,,,158.52633435818416,99.13704362144811,320.1626201909141,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
879,43.0,0.0,2475.0,19.0,219.0,47264.0,0.0,435.1595240100002,435.1595240100002,0.0,8481.533365249634,,,,,,,,,,,,,,,,189.55269254187888,111.65169216941862,394.5758441483228,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
880,43.0,0.0,2494.0,20.0,20.0,47284.0,0.0,20.32300001,20.32300001,0.0,8484.974347114563,,,,,,,,,,,,,,,,14.816241003402274,6.211145814415873,20.071876694317336,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
881,44.0,0.0,49.0,1.0,50.0,47334.0,0.0,111.15200000999998,111.15200000999998,0.0,8575.946275472641,,,,,,,,,,,,,,,,60.33058861338775,28.156785761057634,108.30410527321722,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
882,44.0,0.0,233.0,2.0,185.0,47519.0,0.0,339.94126001000006,339.94126001000006,0.0,8600.487189531326,,,,,,,,,,,,,,,,144.24270847231364,85.30021653949856,313.71431596706145,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
883,44.0,0.0,347.0,3.0,115.0,47634.0,0.0,226.33441000999994,226.33441000999994,0.0,8616.19311118126,,,,,,,,,,,,,,,,84.57264604115825,66.82192013790089,217.09963803774536,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
884,44.0,0.0,449.0,4.0,103.0,47737.0,0.0,226.71270701000003,226.71270701000003,0.0,8630.24847149849,,,,,,,,,,,,,,,,105.49260741119414,59.02368135810145,216.16862968374187,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
885,44.0,0.0,544.0,5.0,96.0,47833.0,0.0,188.21777001000007,188.21777001000007,0.0,8643.325078964233,,,,,,,,,,,,,,,,99.0349258565455,54.2281558108586,179.6603972221919,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
886,44.0,0.0,665.0,6.0,122.0,47955.0,0.0,215.60637000999992,215.60637000999992,0.0,8659.854308128357,,,,,,,,,,,,,,,,111.21841914001122,63.01830915857762,202.53883141806332,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
887,44.0,0.0,786.0,7.0,122.0,48077.0,0.0,256.61546000999994,256.61546000999994,0.0,8676.386151313782,,,,,,,,,,,,,,,,117.00747491481904,72.34980749549801,242.7002558011081,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
888,44.0,0.0,1310.0,8.0,525.0,48602.0,0.0,1046.4339405099993,1046.4339405099993,0.0,8744.442353010178,,,,,,,,,,,,,,,,462.95482430848847,219.10651282073505,805.439952787976,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
889,44.0,0.0,1431.0,9.0,122.0,48724.0,0.0,233.45040000999987,233.45040000999987,0.0,8760.786814928055,,,,,,,,,,,,,,,,122.44637126132159,69.38559154170079,218.85324232970984,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
890,44.0,0.0,1444.0,10.0,14.0,48738.0,0.0,26.626200010000005,26.626200010000005,0.0,8763.33261680603,,,,,,,,,,,,,,,,14.05621975877286,8.894237884972837,26.46993909222818,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
891,44.0,0.0,1510.0,11.0,67.0,48805.0,0.0,70.08692200999998,70.08692200999998,0.0,8773.426560640335,,,,,,,,,,,,,,,,18.35063738125577,19.560985733345852,68.94472466750466,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
892,44.0,0.0,1633.0,12.0,124.0,48929.0,0.0,283.78261000999964,283.78261000999964,0.0,8790.151109457016,,,,,,,,,,,,,,,,129.9941183617935,78.25724426851752,268.2846795258716,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
893,44.0,0.0,1705.0,13.0,73.0,49002.0,0.0,183.89630200999997,183.89630200999997,0.0,8800.329283714294,,,,,,,,,,,,,,,,93.82571852789069,53.23532118921579,177.31816844443628,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
894,44.0,0.0,2103.0,14.0,399.0,49401.0,0.0,790.5115615100007,790.5115615100007,0.0,8852.422421216965,,,,,,,,,,,,,,,,355.4603538821817,197.76420692132098,649.688028693586,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
895,44.0,0.0,2169.0,15.0,67.0,49468.0,0.0,159.77632350999994,159.77632350999994,0.0,8861.752489328384,,,,,,,,,,,,,,,,83.6477240506008,46.12308665769263,154.4099837063667,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
896,44.0,0.0,2202.0,16.0,34.0,49502.0,0.0,55.03701001,55.03701001,0.0,8866.862978935242,,,,,,,,,,,,,,,,35.8180072288978,16.51174431829479,53.90892469614252,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
897,44.0,0.0,2287.0,17.0,86.0,49588.0,0.0,163.64502600999995,163.64502600999995,0.0,8878.663466215134,,,,,,,,,,,,,,,,76.59000095588192,40.0336873082053,157.29216809684692,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
898,44.0,0.0,2328.0,18.0,42.0,49630.0,0.0,115.26170900999995,115.26170900999995,0.0,8884.799507379532,,,,,,,,,,,,,,,,47.6210669128964,35.70092043381888,113.42266793450578,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
899,44.0,0.0,2374.0,19.0,47.0,49677.0,0.0,115.40678000999998,115.40678000999998,0.0,8891.725537061691,,,,,,,,,,,,,,,,59.88173902433576,38.522320729280395,112.85784284272314,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
900,44.0,0.0,2539.0,20.0,166.0,49843.0,0.0,389.09146001000045,389.09146001000045,0.0,8913.831287384033,,,,,,,,,,,,,,,,194.01682514245297,113.86554021137641,358.0619307811084,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
901,45.0,0.0,251.0,1.0,252.0,50095.0,0.0,444.91302000999997,444.91302000999997,0.0,9033.782185077667,,,,,,,,,,,,,,,,204.71068311374856,110.57235425805233,393.9245631115609,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
902,45.0,0.0,483.0,2.0,233.0,50328.0,0.0,433.47945001000016,433.47945001000016,0.0,9064.469997406006,,,,,,,,,,,,,,,,198.27137831756102,99.7028906267952,387.8683585989251,1e-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
